Just an advertisement for this cancer clinic.,I once had cancer virus 🦠 for over 10 years and I visited so many States in the United States 🇺🇸 seeking for help but it was all leading to spending of thousands of dollars until I was watching a YouTube series and I came across Dr. Emovon on YouTube ads and I decided to order his herbal medication and today I'm fully well from this problems. #dremovon..🙏🙏,have u guys some news,I have a biopsy Thursday and it’s really scary. Thank you for sharing your story ❤,Sadge,But in reality they are useless. Speaking from experience with 3 family members who had and fought cancer I can say that Macmillan did NOT give them any support. I would never give them a penny.,Lord God and angels is with you,Get your PSA tests done. Don't wait.,Dr Ozuka on YouTube has a permanent cure with his herbal medicine,Is this woman still alive?  This was made 9 years ago and pancreatic cancer is not as curable as she claimed.  It's one of the most difficult cancers to treat.,😢😢😢 hope u recover soon
,"Finding out I was HIV positive wasn't easy But as time has passed, I have slowly come to terms with my HIV-positive status and try to tackle it with a positive attitude. In mid-2015  I became quite ill. I developed persistent flu-like symptoms, headaches, a nagging cough and sores that wouldn't heal. My skin felt as if it was crawling, my legs ached, I felt nauseous and lost weight. Then exhaustion hit. It was an indescribable tiredness and no matter how much I slept I never felt rested. In 2016  I was hospitalized when my CD4 count nosedived to 86 (HIV-negative people have a CD4 count of between 700 and 1,000; a CD4 count of below 200 is considered dangerously low). It was a terrible time. I have a vivid memory of sitting in a wheelchair covered with a blanket and catching a glimpse of myself in the mirror. I looked and felt like a little old lady.
I was so ill I could barely walk 200 meters. I hadn't realized how little I appreciated my health until it was taken away from me. Fortunately I had a fantastic support system. Even though I was struggling to cope at work I didn't lose my job. On the contrary the company I work for, my colleagues and my boss have been incredibly supportive throughout my illness.
It was a frustrating time because I so desperately wanted to function like a normal human being. Yet I honestly thought I was going to die. I thought I was too far gone. It’s almost as if your body begins to reject everything it requires to sustain life. It was probably the scariest time of my life. I wished not for a bigger house or more money or a fancy car – I wanted to have the strength to go for a simple walk on the beach.
To this day that time has stuck with me and it has been life-changing. I wasn't really materialistic before but if I ever find myself becoming caught up in the whirlwind of life I stop and take myself back to that time. The best things in life really are priceless. All my pains and sorrows turn to joy and history from the day i came in contact with Dr HARVEY,,Who really helped me with his herbal prescriptions,I WAS TOLD HE IS A HERBALS  SPECIALIST AND HE CAN BE OF HELP, I gave him a try and it really work out for me, today here i am negative. Contact him via: (drharveyphytotherapy@yahoo.com) +1 971 666 3103.... You can also visit his website for more information and consultation, Http:// drharveyherbalworld.blogspot.com
He is always able to help you get your heart desire granted....",,,,,,,,,
,Cancer sucks! Let's fight it together.       https://youtu.be/orHl_TNVpMc,,,,,,,,,
,"I battle with Breast cancer(invasive ductal carcinoma) it started August 25th (2018)  years ago, after so many Chemo, Radiation and other natural therapy treatment that i took just to cure this disease , it all did not work for my condition. I have been treating this disease for the past 2 years, but today I am here telling the world about my final victory over my Breast cancer with the help of Herbs from A herbalist  . This is a breakthrough in my Life with so much Joy in my life today, I do really appreciate all the help and contribution from every member of my family , everyone that suggested or prescribed any medications, thank everyone for all they did for me. And if you have any kind of cancer diseases, there is no need to waste money on Chemo or Radiation, go get herbals from Dr sani( perfectherbalcure@gmail.com)or Call/WHATSAPP him on +2348118184266,
 this is a herbalist that has all herbs that totally kill cancer cell medication on cancer",,,,,,,,,
,"I was diagnosed with renal cell carcinoma (kidney cancer) and breast cancer  disease in which I  have tried all I could with medical prescription all to no avail.february 1999 and had my left kidney removed at that time.  It was determined that no other treatment was needed.  This was an incidental finding, seen on an ultrasound to check my gall bladder - I had no signs or symptoms from this tumor.  I was followed for 6 years and was deemed cured.

In April 2014, 15 years later, I noticed a lump at the top of my sternum and it turned out to be renal cell carcinoma from the tumor previously removed.  I am now Stage 4 as this is a metastasis. The cancer had grown through and broke the bone - I never had any pain or symptoms.  I had 10 radiation treatments and was put on oral in August 2014.  I started experiencing bone pain in Feb/March 2016 and was given an additional 10 radiation treatments which eliminated the pain.  A break in the bone just below the tumor was later identified when the scar tissue developed. I remain on daily oral chemotherapy, I was recently introduced to a Chinese herbalists Dr sale bashiru I contacted him and after necessary questions and forms fill out sent me herbs and oil   that cured me of all this diseases within three months of trial.im now symptoms and pain free.here is my email address if you may need help. sarahsmi100@gmail.com",,,,,,,,,
,"Dr Ovie have the natural herbal herbs treatment to cure any type of cancer disease with his natural herbal herbs treatment now he cured my cancer with his miracle herbal medicine at first i doubted but today am testifying now am totally cured from cancer email Dr on ovie.miraclemedicine1@gmail.com call or what's App Dr on +2349056393169 for your miracle cure now Also specialize in treating all kinds of illness, HERPES VIRUS, HEPATITIS B, CANCER, BRAIN DISEASE, INFERTILITY, DIABETES AND MORE",,,,,,,,,
,"I'm so glad to see myself as a surviver now. Have been worried about the cancer I have in my body a long time ago. Thank God for my life today and Dr Harvey a typhotherapist with the various herbal medicine that make me proud of herbal medicine now. I was diagnosed with cancer for the last 5year ago and my life was miserable and I sold most of property because of the this until I met a herbal doctor , Dr Harvey from Africa whose trained from India. I did not know I'm going  to leave again. I was introduced to Dr Harvey by a woman from Minnesota that had been suffered from the cancer for good years back before she met Dr Harvey. Thanks to Dr Harvey for making me proud of myself again.If you have same problem you can also be free, You can reach him on (drharveyphytotherapy@yahoo.com) it worked for me, it will work for you too.",,,,,,,,,
,Informative show on Breast Cancer https://youtu.be/IYH0n7RPzNk,,,,,,,,,
,I see that when people depend on god only when the life of their loved ones or themself is in danger.,,,,,,,,,
,"Hello everyone who is gonna see this message pls don’t ignore.... you might save a soul! I am A
George from Johannesburg , am here to share a testimony. My sister was diagnosed with stage 4 primary liver cancer in November 2019, doctor told us there was not much to be done since the tumor was 7 inches covering her lower lobe and also had spread to her lymph nodes, to cut this story short, she was able to be cured with the help of a herbal medicine with 21% THC content we got from Dr Kelly, And I promise to share this testimony to save lives....pls forward to save others as well.... you can reach him for help via (Drkelly448@gmail.com)",,,,,,,,,
,Where is this at?,,,,,,,,,
,Avoid cow milk and diary products. A large study reported cow milk increases breast cancer risk by 80%.,,,,,,,,,
,"It was so shocking to have my Mom diagnosed of lung cancer and some researches said it is caused by smoking and she has never smoked all her life, this gave us so much concerns and the most saddest part of it was that there is no known cure for it. There was really no notable symptoms at the beginning not until she began to cough which got worse everyday and soon enough she was finding it more difficult to talk or breath properly. We tried several treatment for a better condition but all proved abortive, all the doctor's said cancer couldn't be cured but will have to go through a chemo or surgery but this was very risky for us, we searched other solution until we heard about a particular traditional doctor called Dr Balabash who cures Cancer with natural herbal remedies completely. We contacted doctor with his email drbalabashherbalhome@gmail.com and we were given instructions on how to get the herbs which we got after few days through the courier delivery company. She was told to take the remedy for one month but just within a few weeks of using it she experienced a total balance in her health, all the symptoms like coughing, breathing and sleeping problems and other emotional troubles was all gone. We went for a checkup after an appointment the sixth week and our doctor was surprised and said the tumor in her lungs is no longer there and she's completely free from Cancer. I don't know how to explain this but I believe it's a miracle, nature is life I'm glad it helped my Mom win the war against Cancer. You can also reach him on his whatsapp number +2349056065748.",,,,,,,,,
,"Wow I am so excited today to tell the world I am free from cancer, 
Dr osaba has done a wonderful work in my life, I'm totally cured from cancer with the help of his herbal medicine, he also cure other diseases like, HERPES, HIV, HPV, CANCER , and many others contact him on drosabacurehome@gmail.com",,,,,,,,,
,I'm scared,,,,,,,,,
,I love you all. Each and every one of you who fight this awful cancer. You are my heroines.,,,,,,,,,
,What were your symptoms. What made you get it checked?,,,,,,,,,
,Thank you for sharing!,,,,,,,,,
,This was really moving. Subscribe to Christian Funnies for daily funny lighthearted Christian content!,,,,,,,,,
,How is there 20 people who disliked this?????,,,,,,,,,
,"Felt something stiff on my right breast sometime October last year and I started visiting the hospital, did scan and the lump was removed through surgery and tested only for the result to state stage 2 BC just like that at the age of 28 no marriage no child yet, But my faith is unshakable and unmovable I believe God will see me through this, my parents are so devastated being the first child and only daughter outta two kids I understand their feelings But God is the only and Greatest Healer, Cancer is not up to the miracles God demonstrates in one's life and I believe am one of those fortunate one's to receive that mercy and miracle Thank you God",,,,,,,,,
